branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
13, 7, 16.5602, 6.4285, 22.988699999999998, 2.885, 1.14204, 4.0270399999999995, 0.9683685714285714, 4.955024999999999, 1.9456025
13, 8, 16.412, 6.34424, 22.75624, 2.69246, 1.10017, 3.79263, 0.96925075, 4.7439599999999995, 1.8932000000000002
13, 9, 16.3349, 6.30164, 22.63654, 2.86271, 1.21526, 4.07797, 0.9688314444444445, 4.9045725000000004, 2.002965
13, 10, 16.0249, 6.25768, 22.28258, 2.85104, 1.11598, 3.9670199999999998, 0.9629087999999999, 4.8541525, 1.89819
13, 11, 15.8593, 6.14054, 21.99984, 3.02232, 1.13893, 4.16125, 0.9615659090909091, 5.0047325, 1.9064975
13, 12, 15.6695, 6.10648, 21.77598, 2.95583, 1.11359, 4.06942, 0.9685438333333334, 4.9145175000000005, 1.8769
13, 13, 15.3387, 6.02384, 21.36254, 3.07763, 1.20492, 4.2825500000000005, 0.9725774615384615, 4.9949675, 1.9579
13, 14, 15.237, 5.99855, 21.23555, 3.04113, 1.20637, 4.2475, 0.9743120000000001, 4.945755, 1.95618875
13, 15, 15.0834, 5.91872, 21.002119999999998, 3.16323, 1.21094, 4.3741699999999994, 0.9750975333333333, 5.048655, 1.95078
13, 16, 14.9486, 5.86758, 20.816180000000003, 3.01648, 1.17921, 4.19569, 0.978349, 4.885055, 1.9126575000000001

14, 1, 17.4168, 6.53392, 23.950719999999997, 2.70911, 0.618847, 3.327957, 1.0, 4.88621, 1.435587
14, 2, 16.8939, 6.44157, 23.335469999999997, 2.1889, 0.691469, 2.880369, 0.9970455, 4.3006375, 1.49666525
14, 3, 16.8965, 6.45026, 23.34676, 3.24804, 1.17253, 4.42057, 0.9879753333333333, 5.3601025, 1.9788125
14, 4, 16.9084, 6.44444, 23.35284, 2.77321, 1.0625, 3.83571, 0.97948075, 4.886760000000001, 1.868055
14, 5, 16.6742, 6.38781, 23.06201, 2.99809, 1.13107, 4.12916, 0.9697191999999999, 5.082364999999999, 1.92954625
14, 6, 16.4351, 6.30288, 22.73798, 2.76852, 1.02228, 3.7908, 0.9695271666666666, 4.8229074999999995, 1.81014
14, 7, 16.2614, 6.24342, 22.50482, 2.98062, 1.13832, 4.11894, 0.9688335714285714, 5.013294999999999, 1.9187475
14, 8, 15.8339, 6.13837, 21.97227, 2.8259, 1.09528, 3.9211799999999997, 0.969245625, 4.8051375, 1.86257625
14, 9, 15.7477, 6.05799, 21.80569, 3.02818, 1.21444, 4.24262, 0.9696882222222223, 4.9966425, 1.97168875
14, 10, 15.5087, 5.99482, 21.503519999999998, 3.03153, 1.12375, 4.15528, 0.9650204, 4.9701175, 1.8731025
14, 11, 15.2411, 5.86418, 21.10528, 3.21073, 1.13918, 4.3499099999999995, 0.9628810000000001, 5.1158675, 1.8722025000000002
14, 12, 15.1992, 5.9112, 21.1104, 3.11367, 1.12056, 4.23423, 0.9699885833333334, 5.01357, 1.85946
14, 13, 14.8756, 5.79248, 20.66808, 3.2087, 1.20518, 4.41388, 0.972303923076923, 5.06815, 1.92924
14, 14, 14.7052, 5.70216, 20.40736, 3.19984, 1.20557, 4.40541, 0.9743375, 5.03799, 1.9183400000000002
